,Income,enrolled_months,education_ordinary_domain,marital_status_ordinary_domain,age,Kidhome,Teenhome,children_number,Recency,MntWines,wines_perc,MntFruits,fruits_perc,MntMeatProducts,meat_perc,MntFishProducts,fish_perc,MntSweetProducts,sweet_perc,MntGoldProds,total_spent,NumDealsPurchases,NumWebPurchases,web_perc,NumCatalogPurchases,catalog_perc,NumStorePurchases,store_perc,total_purchases,spent_per_purchase,NumWebVisitsMonth,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,total_campaigns,Response
1832,25008.0,72,2,3,32,1,0,1,72,2,8.0,8,32.0,8,32.0,6,24.0,1,4.0,9,25,2,1,25.0,0,0.0,3,75.0,4,6.25,8,0,0,0,0,0,0,0,0
1833,83257.0,89,1,3,25,0,0,0,56,536,41.29,27,2.08,590,45.45,38,2.93,107,8.24,67,1298,1,5,18.52,10,37.04,12,44.44,27,48.07,6,1,0,0,1,0,1,2,1
1834,22280.0,81,2,0,45,1,0,1,85,2,18.18,1,9.09,4,36.36,3,27.27,1,9.09,2,11,1,1,33.33,0,0.0,2,66.67,3,3.67,8,0,0,0,0,0,0,0,0
1835,72159.0,88,4,1,42,0,0,0,62,322,23.89,53,3.93,899,66.69,34,2.52,40,2.97,53,1348,1,4,20.0,6,30.0,10,50.0,20,67.4,2,0,0,0,0,0,0,0,0
1836,64260.0,85,2,0,59,0,0,0,1,539,34.91,169,10.95,816,52.85,20,1.3,0,0.0,30,1544,1,4,30.77,5,38.46,4,30.77,13,118.77,3,0,0,0,0,0,0,0,1
1837,82733.0,77,4,3,36,0,0,0,28,712,55.41,50,3.89,420,32.68,65,5.06,38,2.96,38,1285,1,8,42.11,4,21.05,7,36.84,19,67.63,4,0,0,0,0,0,0,0,1
1838,74290.0,78,3,2,49,0,1,1,70,1121,93.03,0,0.0,72,5.98,0,0.0,12,1.0,12,1205,4,10,35.71,8,28.57,10,35.71,28,43.04,6,0,1,0,0,1,0,2,0
1839,58217.0,87,3,3,69,2,1,3,84,68,75.56,1,1.11,13,14.44,3,3.33,5,5.56,13,90,1,2,33.33,0,0.0,4,66.67,6,15.0,6,0,0,0,0,0,0,0,0
1840,21024.0,79,3,0,44,0,0,0,89,36,54.55,4,6.06,18,27.27,6,9.09,2,3.03,18,66,1,2,33.33,0,0.0,4,66.67,6,11.0,7,0,0,0,0,0,0,0,0
1841,70116.0,85,4,1,48,0,0,0,73,707,46.91,44,2.92,603,40.01,95,6.3,58,3.85,29,1507,1,2,9.09,8,36.36,12,54.55,22,68.5,1,0,0,0,0,0,0,0,0
1842,54006.0,89,2,0,35,1,0,1,42,174,35.95,77,15.91,203,41.94,6,1.24,24,4.96,97,484,2,8,50.0,1,6.25,7,43.75,16,30.25,7,0,0,0,0,0,0,0,0
1843,69063.0,87,4,1,54,0,1,1,16,666,73.84,35,3.88,124,13.75,69,7.65,8,0.89,26,902,1,5,38.46,3,23.08,5,38.46,13,69.38,3,0,0,0,0,0,0,0,0
1844,11448.0,74,1,2,45,0,0,0,16,0,0.0,0,0.0,0,0.0,6,75.0,2,25.0,6,8,1,1,33.33,0,0.0,2,66.67,3,2.67,6,0,0,0,0,0,0,0,0
1845,61825.0,78,2,3,41,0,1,1,56,162,40.81,50,12.59,100,25.19,55,13.85,30,7.56,27,397,1,4,28.57,2,14.29,8,57.14,14,28.36,4,0,0,0,0,0,0,0,0
1846,70886.0,76,2,1,49,1,0,1,65,407,44.87,70,7.72,239,26.35,103,11.36,88,9.7,53,907,1,5,38.46,4,30.77,4,30.77,13,69.77,2,0,0,0,0,0,0,0,0
1847,69109.0,87,2,1,38,0,0,0,10,823,56.37,25,1.71,459,31.44,124,8.49,29,1.99,95,1460,1,6,31.58,6,31.58,7,36.84,19,76.84,4,0,0,0,0,0,1,1,1
1848,60208.0,88,2,4,47,1,1,2,13,488,81.74,23,3.85,71,11.89,15,2.51,0,0.0,59,597,11,8,44.44,3,16.67,7,38.89,18,33.17,7,0,0,0,0,1,0,1,1
1849,32889.0,77,3,0,52,1,1,2,78,28,59.57,0,0.0,13,27.66,4,8.51,2,4.26,8,47,3,2,33.33,1,16.67,3,50.0,6,7.83,5,0,0,0,0,0,0,0,0
1850,34738.0,69,2,3,36,1,0,1,51,3,16.67,2,11.11,10,55.56,3,16.67,0,0.0,2,18,1,1,25.0,0,0.0,3,75.0,4,4.5,6,0,0,0,0,0,0,0,0
1851,30538.0,88,3,0,49,1,0,1,27,284,81.84,0,0.0,52,14.99,8,2.31,3,0.86,20,347,4,9,69.23,0,0.0,4,30.77,13,26.69,10,0,0,0,0,0,0,0,0
1852,82326.0,71,1,0,43,0,0,0,30,938,45.23,142,6.85,754,36.35,159,7.67,81,3.91,183,2074,1,5,23.81,10,47.62,6,28.57,21,98.76,2,0,1,0,0,1,1,3,1
1853,26642.0,71,4,2,53,1,0,1,71,13,38.24,2,5.88,15,44.12,2,5.88,2,5.88,8,34,2,2,40.0,0,0.0,3,60.0,5,6.8,6,0,0,0,0,0,0,0,0
1854,69932.0,80,2,2,56,0,1,1,97,412,41.53,172,17.34,153,15.42,150,15.12,105,10.58,57,992,2,7,29.17,6,25.0,11,45.83,24,41.33,4,0,0,0,0,0,0,0,0
1855,44503.0,70,2,3,48,1,1,2,83,31,77.5,1,2.5,8,20.0,0,0.0,0,0.0,8,40,2,2,40.0,0,0.0,3,60.0,5,8.0,6,0,0,0,0,0,0,0,0
1856,60200.0,85,4,3,72,0,1,1,3,502,76.18,19,2.88,132,20.03,0,0.0,6,0.91,26,659,6,6,31.58,2,10.53,11,57.89,19,34.68,6,0,0,0,0,0,0,0,0
1857,49638.0,70,2,2,68,0,1,1,71,18,46.15,10,25.64,3,7.69,3,7.69,5,12.82,0,39,1,1,25.0,0,0.0,3,75.0,4,9.75,2,0,0,0,0,0,0,0,0
1858,23830.0,72,1,3,33,0,0,0,3,1,3.7,8,29.63,6,22.22,4,14.81,8,29.63,16,27,1,1,25.0,0,0.0,3,75.0,4,6.75,7,0,0,0,0,0,0,0,0
1859,33051.0,90,3,4,61,0,0,0,15,100,16.23,71,11.53,243,39.45,108,17.53,94,15.26,219,616,3,9,50.0,1,5.56,8,44.44,18,34.22,9,0,0,0,0,0,0,0,1
1860,72905.0,73,2,1,62,0,0,0,52,407,31.02,114,8.69,445,33.92,181,13.8,165,12.58,203,1312,1,3,15.79,7,36.84,9,47.37,19,69.05,1,0,1,0,0,0,0,1,0
1861,69702.0,84,4,0,69,0,1,1,8,664,67.62,9,0.92,240,24.44,50,5.09,19,1.93,57,982,2,7,29.17,7,29.17,10,41.67,24,40.92,4,0,0,0,0,0,0,0,0
1862,70300.0,79,2,2,45,1,0,1,89,1045,67.42,61,3.94,338,21.81,60,3.87,46,2.97,46,1550,3,5,21.74,5,21.74,13,56.52,23,67.39,8,0,0,0,0,0,0,0,0
1863,70643.0,88,4,1,36,0,0,0,66,1218,67.86,107,5.96,304,16.94,23,1.28,143,7.97,33,1795,1,5,29.41,8,47.06,4,23.53,17,105.59,6,0,0,0,0,0,0,0,1
1864,30396.0,70,4,1,51,1,0,1,22,15,68.18,0,0.0,6,27.27,0,0.0,1,4.55,12,22,2,1,25.0,1,25.0,2,50.0,4,5.5,7,0,0,0,1,0,0,1,1
1865,50616.0,70,4,2,52,0,1,1,56,128,88.28,0,0.0,16,11.03,0,0.0,1,0.69,4,145,2,4,50.0,0,0.0,4,50.0,8,18.12,7,0,0,0,0,0,0,0,0
1866,62772.0,81,3,3,51,0,1,1,74,581,69.33,49,5.85,157,18.74,43,5.13,8,0.95,108,838,1,5,22.73,6,27.27,11,50.0,22,38.09,2,0,0,0,0,1,0,1,0
1867,30298.0,69,4,3,35,0,0,0,48,6,21.43,3,10.71,12,42.86,6,21.43,1,3.57,0,28,1,1,20.0,1,20.0,3,60.0,5,5.6,3,0,0,0,0,0,0,0,0
1868,52413.0,87,2,3,36,1,0,1,67,185,42.24,8,1.83,133,30.37,56,12.79,56,12.79,12,438,2,7,46.67,1,6.67,7,46.67,15,29.2,7,0,0,0,0,0,0,0,0
1869,44155.0,73,4,1,63,1,1,2,24,22,68.75,1,3.12,9,28.12,0,0.0,0,0.0,14,32,1,1,25.0,1,25.0,2,50.0,4,8.0,4,0,0,0,0,0,0,0,0
1870,86979.0,75,4,2,49,0,0,0,67,584,35.03,100,6.0,835,50.09,65,3.9,83,4.98,35,1667,1,5,33.33,5,33.33,5,33.33,15,111.13,2,0,0,0,1,0,0,1,1
1871,76532.0,77,2,0,45,1,1,2,38,355,44.94,30,3.8,177,22.41,90,11.39,138,17.47,30,790,4,9,42.86,5,23.81,7,33.33,21,37.62,5,0,0,0,0,0,0,0,0
1872,42081.0,84,2,1,38,1,0,1,86,175,49.3,10,2.82,110,30.99,54,15.21,6,1.69,27,355,2,6,46.15,3,23.08,4,30.77,13,27.31,6,0,0,0,1,0,0,1,0
1873,67546.0,90,4,1,32,0,0,0,90,864,44.22,134,6.86,768,39.3,150,7.68,38,1.94,172,1954,1,4,21.05,10,52.63,5,26.32,19,102.84,3,0,0,0,0,0,0,0,0
1874,88420.0,69,3,0,31,0,0,0,87,957,49.95,153,7.99,612,31.94,99,5.17,95,4.96,153,1916,1,4,21.05,7,36.84,8,42.11,19,100.84,1,0,1,0,1,0,1,3,0
1875,31158.0,85,2,1,35,1,0,1,62,25,37.31,6,8.96,16,23.88,20,29.85,0,0.0,5,67,2,2,40.0,0,0.0,3,60.0,5,13.4,8,0,0,0,0,0,0,0,0
1876,61671.0,68,2,2,52,0,1,1,23,641,91.05,7,0.99,56,7.95,0,0.0,0,0.0,28,704,8,10,50.0,4,20.0,6,30.0,20,35.2,8,0,1,0,0,1,0,2,0
1877,69719.0,69,2,3,46,0,0,0,99,273,36.02,86,11.35,208,27.44,177,23.35,14,1.85,43,758,1,2,20.0,3,30.0,5,50.0,10,75.8,1,0,0,0,0,0,0,0,0
1878,49160.0,76,2,2,71,0,1,1,29,122,55.2,21,9.5,43,19.46,25,11.31,10,4.52,15,221,2,3,30.0,1,10.0,6,60.0,10,22.1,6,0,0,0,0,0,0,0,0
1879,24882.0,89,0,0,42,1,0,1,52,1,2.27,4,9.09,10,22.73,29,65.91,0,0.0,36,44,1,1,25.0,1,25.0,2,50.0,4,11.0,6,0,0,0,1,0,0,1,0
1880,90933.0,71,4,3,66,0,0,0,90,1020,63.51,31,1.93,430,26.77,62,3.86,63,3.92,79,1606,1,4,28.57,6,42.86,4,28.57,14,114.71,1,0,0,0,0,0,1,1,0
1881,113734.0,69,4,3,75,0,0,0,9,6,2.19,2,0.73,3,1.09,1,0.36,262,95.62,3,274,0,27,100.0,0,0.0,0,0.0,27,10.15,1,0,0,0,0,0,0,0,0
1882,59292.0,80,4,0,70,0,1,1,71,378,76.67,14,2.84,68,13.79,19,3.85,14,2.84,14,493,2,3,18.75,5,31.25,8,50.0,16,30.81,3,0,0,0,0,0,0,0,0
1883,45759.0,84,4,1,56,1,1,2,13,42,65.62,1,1.56,18,28.12,3,4.69,0,0.0,4,64,2,2,40.0,0,0.0,3,60.0,5,12.8,7,0,0,0,0,0,0,0,0
1884,22148.0,70,2,3,37,0,0,0,16,15,39.47,5,13.16,14,36.84,0,0.0,4,10.53,11,38,1,1,25.0,0,0.0,3,75.0,4,9.5,7,0,0,0,0,0,0,0,0
1885,73395.0,71,3,1,33,0,0,0,94,272,70.47,7,1.81,80,20.73,20,5.18,7,1.81,11,386,1,4,28.57,4,28.57,6,42.86,14,27.57,2,0,0,0,0,0,0,0,0
1886,29819.0,76,2,2,49,1,0,1,77,9,24.32,1,2.7,24,64.86,2,5.41,1,2.7,2,37,3,3,50.0,0,0.0,3,50.0,6,6.17,6,0,0,0,0,0,0,0,0
1887,45688.0,73,2,1,52,0,1,1,20,279,93.94,0,0.0,18,6.06,0,0.0,0,0.0,9,297,2,3,25.0,1,8.33,8,66.67,12,24.75,4,0,0,0,0,1,0,1,0
1888,62820.0,81,2,1,66,0,0,0,51,398,43.12,61,6.61,265,28.71,138,14.95,61,6.61,53,923,1,3,23.08,4,30.77,6,46.15,13,71.0,1,0,0,0,0,0,0,0,0
1889,60491.0,77,4,1,49,0,1,1,81,637,66.91,47,4.94,237,24.89,12,1.26,19,2.0,76,952,4,6,25.0,11,45.83,7,29.17,24,39.67,5,0,0,0,0,0,0,0,0
1890,33235.0,72,2,0,34,1,0,1,71,45,70.31,0,0.0,16,25.0,2,3.12,1,1.56,6,64,1,3,50.0,0,0.0,3,50.0,6,10.67,7,0,0,0,0,0,0,0,0
1891,35701.0,83,2,1,61,0,0,0,36,21,51.22,1,2.44,9,21.95,7,17.07,3,7.32,5,41,1,1,25.0,0,0.0,3,75.0,4,10.25,6,0,0,0,0,0,0,0,0
1892,31535.0,77,3,1,40,1,0,1,95,15,46.88,4,12.5,13,40.62,0,0.0,0,0.0,19,32,1,1,25.0,1,25.0,2,50.0,4,8.0,7,0,0,0,1,0,0,1,0
1893,92556.0,70,1,0,60,0,0,0,32,493,39.92,183,14.82,352,28.5,184,14.9,23,1.86,28,1235,0,3,14.29,5,23.81,13,61.9,21,58.81,0,0,0,0,0,0,0,0,0
1894,67384.0,87,2,3,50,0,1,1,32,957,69.2,40,2.89,175,12.65,158,11.42,53,3.83,107,1383,2,7,35.0,8,40.0,5,25.0,20,69.15,5,0,0,0,0,1,0,1,0
1895,80573.0,88,3,0,49,0,0,0,85,829,53.52,138,8.91,430,27.76,60,3.87,92,5.94,15,1549,1,4,17.39,6,26.09,13,56.52,23,67.35,2,0,0,0,0,0,0,0,0
1896,77870.0,90,2,1,53,0,1,1,93,1017,60.46,50,2.97,500,29.73,65,3.86,50,2.97,133,1682,3,5,33.33,5,33.33,5,33.33,15,112.13,8,0,1,0,0,1,0,2,1
1897,52278.0,85,4,4,57,0,1,1,24,953,93.07,0,0.0,71,6.93,0,0.0,0,0.0,174,1024,6,10,40.0,5,20.0,10,40.0,25,40.96,8,0,0,0,0,0,0,0,0
1898,57107.0,90,2,3,52,0,1,1,44,159,56.99,0,0.0,120,43.01,0,0.0,0,0.0,137,279,7,4,25.0,4,25.0,8,50.0,16,17.44,8,0,0,1,0,1,0,2,1
1899,18929.0,84,2,1,30,0,0,0,15,32,47.76,0,0.0,8,11.94,23,34.33,4,5.97,18,67,1,1,20.0,0,0.0,4,80.0,5,13.4,6,0,0,0,0,0,0,0,0
1900,36038.0,81,4,3,39,1,0,1,82,23,57.5,0,0.0,15,37.5,0,0.0,2,5.0,7,40,2,3,50.0,0,0.0,3,50.0,6,6.67,6,0,0,0,0,0,0,0,0
1901,20180.0,84,2,3,44,0,0,0,27,18,15.13,42,35.29,24,20.17,15,12.61,20,16.81,18,119,1,2,28.57,1,14.29,4,57.14,7,17.0,7,0,0,0,0,0,0,0,0
1902,34230.0,86,4,0,55,1,1,2,72,15,78.95,0,0.0,4,21.05,0,0.0,0,0.0,2,19,1,1,33.33,0,0.0,2,66.67,3,6.33,7,0,0,0,0,0,0,0,0
1903,31878.0,68,1,3,43,0,1,1,7,23,48.94,4,8.51,5,10.64,10,21.28,5,10.64,23,47,1,1,20.0,0,0.0,4,80.0,5,9.4,3,0,0,0,0,0,0,0,0
1904,70932.0,73,1,1,48,0,1,1,57,200,27.62,193,26.66,100,13.81,46,6.35,185,25.55,185,724,2,6,30.0,2,10.0,12,60.0,20,36.2,3,0,0,0,0,0,0,0,0
1905,91249.0,88,2,3,64,0,0,0,84,1324,80.29,27,1.64,119,7.22,71,4.31,108,6.55,27,1649,0,7,31.82,9,40.91,6,27.27,22,74.95,4,0,1,1,0,1,1,4,1
1906,77598.0,76,3,3,77,0,0,0,53,1193,70.09,33,1.94,281,16.51,129,7.58,66,3.88,33,1702,1,7,28.0,5,20.0,13,52.0,25,68.08,3,0,0,0,0,0,1,1,0
1907,80982.0,85,2,3,61,1,1,2,48,505,43.2,137,11.72,401,34.3,104,8.9,22,1.88,22,1169,3,11,40.74,5,18.52,11,40.74,27,43.3,5,1,0,0,0,0,0,0,0
1908,22701.0,77,3,1,43,1,0,1,2,2,10.53,4,21.05,9,47.37,0,0.0,4,21.05,5,19,1,1,25.0,0,0.0,3,75.0,4,4.75,5,0,0,0,0,0,0,0,0
1909,55212.0,87,4,1,51,0,1,1,65,1103,96.08,0,0.0,45,3.92,0,0.0,0,0.0,34,1148,3,4,23.53,2,11.76,11,64.71,17,67.53,8,0,0,1,0,1,0,2,0
1910,70617.0,80,2,1,50,0,0,0,45,353,28.17,61,4.87,753,60.1,40,3.19,46,3.67,27,1253,1,3,23.08,3,23.08,7,53.85,13,96.38,2,0,0,0,0,0,0,0,0
1911,64849.0,87,2,3,63,0,0,0,42,652,53.09,48,3.91,350,28.5,94,7.65,84,6.84,108,1228,1,9,50.0,3,16.67,6,33.33,18,68.22,5,0,0,0,0,0,0,0,1
1912,62694.0,80,3,1,55,1,1,2,29,379,57.6,6,0.91,157,23.86,25,3.8,91,13.83,91,658,5,9,47.37,3,15.79,7,36.84,19,34.63,7,0,0,0,0,0,0,0,0
1913,61917.0,75,4,1,46,1,1,2,83,46,51.11,4,4.44,36,40.0,2,2.22,2,2.22,1,90,1,2,33.33,0,0.0,4,66.67,6,15.0,5,0,0,0,0,0,0,0,0
1914,67472.0,77,4,1,73,0,1,1,93,162,46.96,31,8.99,127,36.81,8,2.32,17,4.93,69,345,2,4,30.77,2,15.38,7,53.85,13,26.54,3,0,0,0,0,0,0,0,0
1915,21059.0,73,3,1,38,1,0,1,40,8,22.22,3,8.33,19,52.78,3,8.33,3,8.33,8,36,3,3,50.0,0,0.0,3,50.0,6,6.0,6,0,0,0,0,0,0,0,0
1916,29543.0,70,3,1,52,2,0,2,47,17,37.78,3,6.67,18,40.0,3,6.67,4,8.89,18,45,2,3,50.0,1,16.67,2,33.33,6,7.5,7,0,0,0,0,0,0,0,0
1917,75903.0,82,2,1,69,0,1,1,50,340,42.45,108,13.48,185,23.1,130,16.23,38,4.74,100,801,2,6,28.57,6,28.57,9,42.86,21,38.14,3,0,0,0,0,0,0,0,0
1918,34984.0,89,1,0,45,1,1,2,40,8,22.86,4,11.43,15,42.86,3,8.57,5,14.29,3,35,2,1,25.0,0,0.0,3,75.0,4,8.75,7,0,0,0,0,0,0,0,0
1919,54998.0,83,4,3,64,0,1,1,3,154,34.45,22,4.92,202,45.19,39,8.72,30,6.71,8,447,5,4,26.67,2,13.33,9,60.0,15,29.8,4,0,0,0,0,0,0,0,1
1920,54356.0,87,4,4,71,0,1,1,62,710,91.61,15,1.94,30,3.87,20,2.58,0,0.0,0,775,3,11,52.38,2,9.52,8,38.1,21,36.9,8,0,0,0,0,0,0,0,1
1921,34242.0,71,3,1,61,0,1,1,25,8,57.14,2,14.29,4,28.57,0,0.0,0,0.0,1,14,1,0,0.0,0,0.0,3,100.0,3,4.67,5,0,0,0,0,0,0,0,0
1922,25410.0,78,2,1,47,1,0,1,48,2,5.88,2,5.88,4,11.76,13,38.24,13,38.24,4,34,1,1,20.0,0,0.0,4,80.0,5,6.8,4,0,0,0,0,0,0,0,0
1923,73356.0,72,4,1,36,0,0,0,56,1050,75.0,14,1.0,322,23.0,0,0.0,14,1.0,112,1400,1,5,23.81,11,52.38,5,23.81,21,66.67,2,0,1,0,1,0,1,3,1
1924,28320.0,85,2,0,70,0,1,1,68,19,48.72,1,2.56,14,35.9,3,7.69,2,5.13,4,39,1,1,25.0,0,0.0,3,75.0,4,9.75,8,0,0,0,0,0,0,0,0
1925,23763.0,90,2,3,43,1,0,1,64,22,61.11,0,0.0,6,16.67,6,16.67,2,5.56,6,36,1,1,25.0,0,0.0,3,75.0,4,9.0,7,0,0,0,0,0,0,0,0
1926,72570.0,70,2,1,36,0,0,0,67,274,31.68,83,9.6,216,24.97,151,17.46,141,16.3,224,865,1,4,18.18,6,27.27,12,54.55,22,39.32,1,0,0,0,0,0,0,0,0
1927,34529.0,89,3,1,44,1,0,1,94,68,56.2,6,4.96,38,31.4,3,2.48,6,4.96,41,121,2,2,28.57,2,28.57,3,42.86,7,17.29,7,0,0,0,0,0,0,0,0
1928,70792.0,84,2,4,69,0,0,0,82,344,29.71,45,3.89,654,56.48,104,8.98,11,0.95,114,1158,2,3,17.65,4,23.53,10,58.82,17,68.12,3,0,0,0,0,0,0,0,0
1929,63211.0,87,2,1,38,0,0,0,3,145,14.11,193,18.77,459,44.65,205,19.94,26,2.53,145,1028,2,3,16.67,8,44.44,7,38.89,18,57.11,2,0,0,0,0,0,0,0,1
1930,83891.0,68,3,1,46,0,1,1,24,217,27.09,38,4.74,350,43.7,111,13.86,85,10.61,15,801,1,4,19.05,7,33.33,10,47.62,21,38.14,1,0,0,0,0,0,0,0,0
1931,36065.0,83,2,3,52,1,1,2,54,18,25.35,7,9.86,34,47.89,10,14.08,2,2.82,3,71,3,3,50.0,0,0.0,3,50.0,6,11.83,8,0,0,0,0,0,0,0,0
1932,39898.0,84,2,0,66,0,1,1,20,69,56.56,8,6.56,26,21.31,12,9.84,7,5.74,12,122,2,3,42.86,0,0.0,4,57.14,7,17.43,7,0,0,0,0,0,0,0,0
1933,51141.0,79,4,3,80,0,0,0,96,144,95.36,0,0.0,7,4.64,0,0.0,0,0.0,6,151,1,3,37.5,1,12.5,4,50.0,8,18.88,5,0,0,0,0,0,0,0,0
1934,56939.0,77,2,1,44,0,1,1,19,256,50.0,34,6.64,103,20.12,90,17.58,29,5.66,49,512,2,3,18.75,3,18.75,10,62.5,16,32.0,3,0,0,0,0,0,0,0,0
1935,80872.0,69,2,3,69,0,0,0,60,483,39.33,72,5.86,567,46.17,94,7.65,12,0.98,108,1228,1,4,22.22,4,22.22,10,55.56,18,68.22,1,0,0,0,0,0,0,0,0
1936,72335.0,90,4,0,44,0,0,0,2,1285,61.42,105,5.02,653,31.21,28,1.34,21,1.0,0,2092,1,10,45.45,4,18.18,8,36.36,22,95.09,8,0,0,0,0,0,0,0,1
1937,61798.0,75,4,3,56,0,0,0,13,338,75.11,4,0.89,89,19.78,11,2.44,8,1.78,13,450,1,4,26.67,2,13.33,9,60.0,15,30.0,4,0,0,0,0,0,0,0,0
1938,76842.0,69,4,4,70,0,0,0,37,605,55.1,10,0.91,345,31.42,84,7.65,54,4.92,32,1098,1,1,6.25,8,50.0,7,43.75,16,68.62,0,0,0,0,0,0,0,0,0
1939,29478.0,73,2,0,44,1,0,1,59,8,42.11,0,0.0,7,36.84,3,15.79,1,5.26,1,19,1,1,25.0,0,0.0,3,75.0,4,4.75,6,0,0,0,0,0,0,0,0
1940,46998.0,88,2,3,64,0,1,1,55,172,49.14,41,11.71,86,24.57,45,12.86,6,1.71,27,350,5,5,38.46,3,23.08,5,38.46,13,26.92,7,0,0,0,1,0,0,1,0
1941,96843.0,82,2,3,30,0,0,0,60,448,29.34,71,4.65,951,62.28,40,2.62,17,1.11,17,1527,1,6,22.22,11,40.74,10,37.04,27,56.56,2,0,0,0,0,0,1,1,1
1942,56551.0,69,4,4,70,1,1,2,48,67,54.92,4,3.28,32,26.23,17,13.93,2,1.64,16,122,3,2,28.57,1,14.29,4,57.14,7,17.43,4,0,0,0,0,0,0,0,0
1943,70053.0,79,3,1,55,0,1,1,38,512,55.47,53,5.74,98,10.62,81,8.78,179,19.39,89,923,3,8,34.78,5,21.74,10,43.48,23,40.13,5,0,0,0,0,0,0,0,0
1944,71670.0,79,4,4,58,0,0,0,8,1462,91.03,16,1.0,128,7.97,0,0.0,0,0.0,160,1606,1,5,35.71,3,21.43,6,42.86,14,114.71,6,0,0,1,0,1,1,3,1
1945,44359.0,68,2,1,42,1,1,2,19,20,45.45,0,0.0,14,31.82,7,15.91,3,6.82,1,44,3,2,33.33,0,0.0,4,66.67,6,7.33,3,0,0,0,0,0,0,0,0
1946,40887.0,81,2,3,68,1,1,2,32,50,42.37,4,3.39,44,37.29,10,8.47,10,8.47,43,118,3,3,42.86,1,14.29,3,42.86,7,16.86,9,0,0,0,0,0,0,0,1
1947,48877.0,73,2,2,54,0,1,1,27,102,85.0,1,0.83,15,12.5,2,1.67,0,0.0,24,120,1,3,42.86,0,0.0,4,57.14,7,17.14,7,0,0,0,0,0,0,0,0
1948,74485.0,78,2,0,73,0,0,0,58,499,29.61,149,8.84,815,48.37,173,10.27,49,2.91,49,1685,1,6,24.0,7,28.0,12,48.0,25,67.4,3,0,0,0,0,0,0,0,0
1949,64474.0,76,2,0,48,0,1,1,59,381,52.19,35,4.79,172,23.56,56,7.67,86,11.78,93,730,2,8,40.0,2,10.0,10,50.0,20,36.5,5,0,0,0,0,0,0,0,0
1950,77226.0,72,2,0,57,0,1,1,29,631,56.49,43,3.85,239,21.4,128,11.46,76,6.8,21,1117,2,6,23.08,8,30.77,12,46.15,26,42.96,3,0,0,0,0,0,0,0,0
1951,72643.0,84,2,4,71,0,0,0,60,526,38.23,80,5.81,553,40.19,123,8.94,94,6.83,53,1376,1,3,15.0,10,50.0,7,35.0,20,68.8,2,0,1,0,0,0,0,1,1
1952,85738.0,73,3,0,42,0,0,0,41,913,67.23,26,1.91,376,27.69,17,1.25,26,1.91,13,1358,1,3,15.0,6,30.0,11,55.0,20,67.9,1,0,0,0,0,1,1,2,0
1953,55686.0,84,2,2,54,0,1,1,27,673,70.4,0,0.0,199,20.82,37,3.87,47,4.92,26,956,2,6,42.86,3,21.43,5,35.71,14,68.29,4,0,0,0,1,0,0,1,0
1954,39062.0,71,2,3,37,1,0,1,28,23,71.88,0,0.0,9,28.12,0,0.0,0,0.0,12,32,1,1,25.0,0,0.0,3,75.0,4,8.0,4,0,0,0,1,0,0,1,0
1955,34600.0,85,2,0,49,1,1,2,8,199,65.68,33,10.89,60,19.8,8,2.64,3,0.99,15,303,5,5,41.67,2,16.67,5,41.67,12,25.25,8,0,0,0,0,0,0,0,1
1956,40794.0,82,2,1,45,0,1,1,18,261,67.97,23,5.99,73,19.01,4,1.04,23,5.99,50,384,2,6,42.86,3,21.43,5,35.71,14,27.43,7,0,0,0,0,0,0,0,0
1957,54690.0,75,1,1,49,1,1,2,76,111,61.67,16,8.89,37,20.56,7,3.89,9,5.0,18,180,3,3,33.33,1,11.11,5,55.56,9,20.0,3,0,0,0,0,0,0,0,0
1958,4428.0,76,2,1,51,0,1,1,0,16,42.11,4,10.53,12,31.58,2,5.26,4,10.53,321,38,0,25,100.0,0,0.0,0,0.0,25,1.52,1,0,0,0,0,0,0,0,0
1959,32632.0,90,1,1,57,0,0,0,32,63,12.05,151,28.87,137,26.2,153,29.25,19,3.63,53,523,2,4,25.0,4,25.0,8,50.0,16,32.69,5,0,0,0,0,0,0,0,0
1960,38236.0,77,4,3,52,1,1,2,2,58,74.36,0,0.0,18,23.08,2,2.56,0,0.0,10,78,4,3,42.86,0,0.0,4,57.14,7,11.14,7,0,0,0,0,0,0,0,0
1961,36781.0,70,2,1,41,1,0,1,16,29,58.0,1,2.0,17,34.0,0,0.0,3,6.0,13,50,1,2,40.0,1,20.0,2,40.0,5,10.0,8,0,0,0,0,0,0,0,1
1962,31385.0,86,3,3,36,1,0,1,56,3,16.67,2,11.11,12,66.67,0,0.0,1,5.56,9,18,1,1,33.33,0,0.0,2,66.67,3,6.0,8,0,0,0,1,0,0,1,1
1963,24570.0,84,2,1,36,1,0,1,97,28,18.79,34,22.82,62,41.61,11,7.38,14,9.4,44,149,3,4,50.0,0,0.0,4,50.0,8,18.62,9,0,0,0,0,0,0,0,0
1964,25509.0,89,4,2,46,1,0,1,15,40,44.44,3,3.33,30,33.33,10,11.11,7,7.78,11,90,3,3,50.0,0,0.0,3,50.0,6,15.0,9,0,0,0,0,0,0,0,1
